index,value
1732501560000.0,11.36614
1732501620000.0,22.64789
1732501680000.0,11.00109
1732501740000.0,10.98565
1732501800000.0,13.50961
1732501860000.0,14.56523
1732501920000.0,10.10065
1732501980000.0,10.31261
1732502040000.0,18.70422
1732502100000.0,21.4678
1732502160000.0,28.9782
1732502220000.0,17.38281
1732502280000.0,9.02354
1732502340000.0,10.33846
1732502400000.0,6.95567
1732502460000.0,7.16468
1732502520000.0,17.69801
1732502580000.0,9.00331
1732502640000.0,9.6413
1732502700000.0,20.61853
1732502760000.0,8.56308
1732502820000.0,6.54387
1732502880000.0,11.97705
1732502940000.0,10.91732
1732503000000.0,13.15475
1732503060000.0,7.34589
1732503120000.0,7.75707
1732503180000.0,18.55943
1732503240000.0,11.46272
1732503300000.0,8.0106
1732503360000.0,6.8216
1732503420000.0,27.32558
1732503480000.0,9.26888
1732503540000.0,7.37603
1732503600000.0,7.64629
1732503660000.0,25.08343
1732503720000.0,8.61877
1732503780000.0,5.9468
1732503840000.0,3.21042
1732503900000.0,9.6373
1732503960000.0,12.3929
1732504020000.0,4.84021
1732504080000.0,17.03283
1732504140000.0,11.22391
1732504200000.0,5.69638
1732504260000.0,3.84981
1732504320000.0,11.78082
1732504380000.0,11.06521
1732504440000.0,10.33791
1732504500000.0,10.342
1732504560000.0,9.93954
1732504620000.0,17.63164
1732504680000.0,23.10158
1732504740000.0,17.59941
1732504800000.0,5.90954
1732504860000.0,15.9694
1732504920000.0,12.16239
1732504980000.0,15.94189
1732505040000.0,8.90356
1732505100000.0,8.52673
1732505160000.0,15.47563
1732505220000.0,5.07534
1732505280000.0,6.69495
1732505340000.0,6.87173
1732505400000.0,8.56425
1732505460000.0,12.59569
1732505520000.0,8.65707
1732505580000.0,6.41223
1732505640000.0,7.34806
1732505700000.0,15.30949
1732505760000.0,11.37269
1732505820000.0,6.20214
1732505880000.0,14.55165
1732505940000.0,9.69915
1732506000000.0,10.10301
1732506060000.0,7.99777
1732506120000.0,5.01173
1732506180000.0,6.63231
1732506240000.0,6.99524
1732506300000.0,6.70625
1732506360000.0,9.52282
1732506420000.0,17.7882
1732506480000.0,5.4626
1732506540000.0,15.90054
1732506600000.0,23.87962
1732506660000.0,9.4621
1732506720000.0,3.63399
1732506780000.0,10.31558
1732506840000.0,7.31911
1732506900000.0,4.69563
1732506960000.0,12.82483
1732507020000.0,13.29417
1732507080000.0,4.98089
1732507140000.0,51.70169
1732507200000.0,33.69222
1732507260000.0,15.41212
1732507320000.0,26.08457
1732507380000.0,50.00961
1732507440000.0,34.55085
1732507500000.0,10.53775
1732507560000.0,53.91428
1732507620000.0,50.617
1732507680000.0,39.43096
1732507740000.0,13.85402
1732507800000.0,8.14181
1732507860000.0,15.60299
1732507920000.0,36.96127
1732507980000.0,25.43135
1732508040000.0,33.09917
1732508100000.0,19.85266
1732508160000.0,22.11615
1732508220000.0,26.36165
1732508280000.0,21.87826
1732508340000.0,15.0706
1732508400000.0,9.4982
1732508460000.0,19.96089
1732508520000.0,18.32012
1732508580000.0,22.69459
1732508640000.0,19.02898
1732508700000.0,17.55167
1732508760000.0,10.41481
1732508820000.0,10.07653
1732508880000.0,9.11603
1732508940000.0,6.58438
1732509000000.0,5.88501
1732509060000.0,6.98282
1732509120000.0,11.30031
1732509180000.0,10.9877
1732509240000.0,5.47575
1732509300000.0,36.10688
1732509360000.0,4.6188
1732509420000.0,8.34668
1732509480000.0,7.27124
1732509540000.0,19.73364
1732509600000.0,18.75519
1732509660000.0,11.76133
1732509720000.0,22.58321
1732509780000.0,5.4299
1732509840000.0,10.24585
1732509900000.0,19.97536
1732509960000.0,29.6532
1732510020000.0,16.63731
1732510080000.0,80.7706
1732510140000.0,10.7651
1732510200000.0,6.98817
1732510260000.0,4.92958
1732510320000.0,5.41229
1732510380000.0,5.41015
1732510440000.0,6.48128
1732510500000.0,13.32176
1732510560000.0,6.53564
1732510620000.0,10.30474
1732510680000.0,6.0575
1732510740000.0,3.95674
1732510800000.0,27.39017
1732510860000.0,20.34741
1732510920000.0,17.29088
1732510980000.0,46.17862
1732511040000.0,26.52616
1732511100000.0,30.57408
1732511160000.0,22.83419
1732511220000.0,10.41097
1732511280000.0,23.09064
1732511340000.0,9.06671
1732511400000.0,9.98583
1732511460000.0,12.17124
1732511520000.0,14.04515
1732511580000.0,9.19439
1732511640000.0,10.82403
1732511700000.0,47.65782
1732511760000.0,12.3828
1732511820000.0,18.33808
1732511880000.0,18.02593
1732511940000.0,12.12596
1732512000000.0,15.16389
1732512060000.0,61.74649
1732512120000.0,60.50516
1732512180000.0,44.09339
1732512240000.0,26.13284
1732512300000.0,29.80451
1732512360000.0,20.70272
1732512420000.0,13.8033
1732512480000.0,71.00629
1732512540000.0,54.57065
1732512600000.0,67.66825
1732512660000.0,46.74826
1732512720000.0,20.77641
1732512780000.0,15.60292
1732512840000.0,19.89221
1732512900000.0,13.76508
1732512960000.0,37.3391
1732513020000.0,30.46646
1732513080000.0,14.06179
1732513140000.0,37.05489
1732513200000.0,19.95317
1732513260000.0,9.28395
1732513320000.0,3.0873
1732513380000.0,5.47804
1732513440000.0,9.61869
1732513500000.0,8.23855
1732513560000.0,42.11173
1732513620000.0,12.85098
1732513680000.0,17.64866
1732513740000.0,14.74232
1732513800000.0,21.30832
1732513860000.0,35.34921
1732513920000.0,13.89133
1732513980000.0,10.83416
1732514040000.0,31.78814
1732514100000.0,18.3213
1732514160000.0,12.06855
1732514220000.0,12.80869
1732514280000.0,11.68278
1732514340000.0,11.66869
1732514400000.0,32.29916
1732514460000.0,21.09832
1732514520000.0,14.34004
1732514580000.0,11.15902
1732514640000.0,12.89793
1732514700000.0,8.53331
1732514760000.0,17.56281
1732514820000.0,32.98125
1732514880000.0,45.6953
1732514940000.0,77.91674
1732515000000.0,62.7311
1732515060000.0,18.34255
1732515120000.0,19.18748
1732515180000.0,19.14653
1732515240000.0,50.72432
1732515300000.0,52.8891
1732515360000.0,18.18591
1732515420000.0,25.77188
1732515480000.0,62.13953
1732515540000.0,41.27002
1732515600000.0,27.90724
1732515660000.0,29.52637
1732515720000.0,29.20641
1732515780000.0,22.45362
1732515840000.0,16.12139
1732515900000.0,15.89777
1732515960000.0,30.31477
1732516020000.0,17.44225
1732516080000.0,13.24854
1732516140000.0,25.05155
1732516200000.0,12.81192
1732516260000.0,14.63244
1732516320000.0,15.56162
1732516380000.0,11.25723
1732516440000.0,25.5698
1732516500000.0,65.86552
1732516560000.0,9.15757
1732516620000.0,13.2089
1732516680000.0,14.50715
1732516740000.0,13.30795
1732516800000.0,22.3718
1732516860000.0,17.16597
1732516920000.0,11.69147
1732516980000.0,16.6156
1732517040000.0,12.8323
1732517100000.0,9.88788
1732517160000.0,18.16505
1732517220000.0,14.49484
1732517280000.0,10.7047
1732517340000.0,14.90658
1732517400000.0,30.90553
1732517460000.0,9.42282
1732517520000.0,5.93207
1732517580000.0,6.41267
1732517640000.0,3.75705
1732517700000.0,4.25917
1732517760000.0,7.19021
1732517820000.0,13.59097
1732517880000.0,4.68606
1732517940000.0,14.16101
1732518000000.0,9.29684
1732518060000.0,6.20419
1732518120000.0,9.14372
1732518180000.0,10.2865
1732518240000.0,13.07075
1732518300000.0,13.50487
1732518360000.0,21.7992
1732518420000.0,15.96173
1732518480000.0,11.5311
1732518540000.0,12.93402
1732518600000.0,7.60931
1732518660000.0,10.29308
1732518720000.0,10.29455
1732518780000.0,13.45624
1732518840000.0,17.56135
1732518900000.0,14.82553
1732518960000.0,20.57418
1732519020000.0,20.37718
1732519080000.0,20.81746
1732519140000.0,15.89352
1732519200000.0,10.91174
1732519260000.0,23.7445
1732519320000.0,73.02861
1732519380000.0,56.90698
1732519440000.0,26.09314
1732519500000.0,38.52533
1732519560000.0,23.21985
1732519620000.0,14.31677
1732519680000.0,8.28353
1732519740000.0,8.4098
1732519800000.0,17.24177
1732519860000.0,14.85412
1732519920000.0,11.19852
1732519980000.0,11.8317
1732520040000.0,12.9364
1732520100000.0,118.81518
1732520160000.0,35.16335
1732520220000.0,8.50847
1732520280000.0,19.30863
1732520340000.0,18.60824
1732520400000.0,20.80095
1732520460000.0,122.68428
1732520520000.0,47.60342
1732520580000.0,10.42226
1732520640000.0,29.72296
1732520700000.0,55.42909
1732520760000.0,28.59326
1732520820000.0,9.8334
1732520880000.0,15.02044
1732520940000.0,10.74303
1732521000000.0,10.85183
1732521060000.0,9.39569
1732521120000.0,7.71291
1732521180000.0,13.83204
1732521240000.0,28.66398
1732521300000.0,13.69784
1732521360000.0,9.8639
1732521420000.0,55.64337
1732521480000.0,38.08815
1732521540000.0,17.04539
1732521600000.0,35.74295
1732521660000.0,31.34057
1732521720000.0,28.24191
1732521780000.0,18.37808
1732521840000.0,16.40134
1732521900000.0,15.71524
1732521960000.0,15.22532
1732522020000.0,19.09899
1732522080000.0,23.38228
1732522140000.0,10.51507
1732522200000.0,37.49661
1732522260000.0,22.88925
1732522320000.0,15.68702
1732522380000.0,21.25854
1732522440000.0,19.15129
1732522500000.0,6.94035
1732522560000.0,22.26465
1732522620000.0,19.36826
1732522680000.0,19.35264
1732522740000.0,29.73848
1732522800000.0,31.1817
1732522860000.0,16.96065
1732522920000.0,24.07957
1732522980000.0,15.71214
1732523040000.0,37.86799
1732523100000.0,23.36525
1732523160000.0,26.67788
1732523220000.0,29.08425
1732523280000.0,29.81848
1732523340000.0,24.06354
1732523400000.0,30.91363
1732523460000.0,34.03096
1732523520000.0,13.90227
1732523580000.0,23.03807
1732523640000.0,27.70554
1732523700000.0,11.72275
1732523760000.0,22.05627
1732523820000.0,12.44451
1732523880000.0,22.09438
1732523940000.0,7.5545
1732524000000.0,5.49151
1732524060000.0,12.49326
1732524120000.0,5.44293
1732524180000.0,4.81193
1732524240000.0,7.6805
1732524300000.0,6.57906
1732524360000.0,11.75695
1732524420000.0,22.52662
1732524480000.0,13.30642
1732524540000.0,45.17137
1732524600000.0,10.4616
1732524660000.0,6.19497
1732524720000.0,13.14756
1732524780000.0,6.6812
1732524840000.0,9.96731
1732524900000.0,10.41461
1732524960000.0,7.22927
1732525020000.0,4.27754
1732525080000.0,12.11902
1732525140000.0,7.30611
1732525200000.0,14.14754
1732525260000.0,7.19734
1732525320000.0,12.49457
1732525380000.0,10.43192
1732525440000.0,12.6059
1732525500000.0,47.94776
1732525560000.0,82.8921
1732525620000.0,61.34434
1732525680000.0,199.97748
1732525740000.0,83.92743
1732525800000.0,41.31616
1732525860000.0,69.22422
1732525920000.0,70.36228
1732525980000.0,28.98336
1732526040000.0,22.32783
1732526100000.0,20.85377
1732526160000.0,22.99329
1732526220000.0,115.64906
1732526280000.0,47.38022
1732526340000.0,52.86665
1732526400000.0,46.24072
1732526460000.0,56.88432
1732526520000.0,35.21467
1732526580000.0,23.95057
1732526640000.0,29.44957
1732526700000.0,21.81596
1732526760000.0,21.60297
1732526820000.0,19.84809
1732526880000.0,14.15951
1732526940000.0,19.49648
1732527000000.0,31.95252
1732527060000.0,21.7391
1732527120000.0,18.60899
1732527180000.0,35.74025
1732527240000.0,17.50991
1732527300000.0,27.31439
1732527360000.0,16.38156
1732527420000.0,12.38253
1732527480000.0,18.39032
1732527540000.0,14.15923
1732527600000.0,10.62036
1732527660000.0,16.75966
1732527720000.0,13.06177
1732527780000.0,18.42181
1732527840000.0,6.90801
1732527900000.0,14.51137
1732527960000.0,11.60023
1732528020000.0,34.95892
1732528080000.0,13.69412
1732528140000.0,14.80637
1732528200000.0,33.55991
1732528260000.0,60.18203
1732528320000.0,119.34946
1732528380000.0,17.67154
1732528440000.0,51.73588
1732528500000.0,25.89646
1732528560000.0,14.31436
1732528620000.0,23.69886
1732528680000.0,11.14826
1732528740000.0,2.67686
1732528800000.0,25.169
1732528860000.0,20.3483
1732528920000.0,15.30173
1732528980000.0,13.21657
1732529040000.0,24.25702
1732529100000.0,17.70339
1732529160000.0,12.80957
1732529220000.0,20.48518
1732529280000.0,31.85114
1732529340000.0,7.64706
1732529400000.0,14.50225
1732529460000.0,18.83379
1732529520000.0,12.00072
1732529580000.0,13.3637
1732529640000.0,7.17678
1732529700000.0,10.65728
1732529760000.0,6.75857
1732529820000.0,19.28493
1732529880000.0,15.52395
1732529940000.0,20.29649
1732530000000.0,23.30864
1732530060000.0,60.91546
1732530120000.0,52.93118
1732530180000.0,31.39077
1732530240000.0,38.10084
1732530300000.0,15.85118
1732530360000.0,23.00756
1732530420000.0,7.99012
1732530480000.0,27.12679
1732530540000.0,16.66175
1732530600000.0,26.46379
1732530660000.0,17.19958
1732530720000.0,16.06933
1732530780000.0,15.45979
1732530840000.0,22.87833
1732530900000.0,10.38429
1732530960000.0,31.76167
1732531020000.0,14.34932
1732531080000.0,27.29981
1732531140000.0,16.83308
1732531200000.0,17.52022
1732531260000.0,39.11554
1732531320000.0,17.55967
1732531380000.0,9.93993
1732531440000.0,7.96151
1732531500000.0,8.27477
1732531560000.0,23.1709
1732531620000.0,24.86057
1732531680000.0,10.70699
1732531740000.0,8.78356
1732531800000.0,9.01002
1732531860000.0,10.99249
1732531920000.0,11.43702
1732531980000.0,23.9589
1732532040000.0,10.41233
1732532100000.0,10.30318
1732532160000.0,16.18377
1732532220000.0,6.47487
1732532280000.0,21.61815
1732532340000.0,28.53169
1732532400000.0,22.20718
1732532460000.0,6.09727
1732532520000.0,28.74037
1732532580000.0,13.48252
1732532640000.0,22.86095
1732532700000.0,21.93562
1732532760000.0,11.98756
1732532820000.0,15.55957
1732532880000.0,9.7312
1732532940000.0,6.61163
1732533000000.0,14.60253
1732533060000.0,20.13364
1732533120000.0,15.67058
1732533180000.0,9.52313
1732533240000.0,9.76269
1732533300000.0,7.01437
1732533360000.0,19.6864
1732533420000.0,12.97905
1732533480000.0,13.34305
1732533540000.0,18.84714
1732533600000.0,34.01946
1732533660000.0,35.86023
1732533720000.0,19.94146
1732533780000.0,6.05153
1732533840000.0,13.99945
1732533900000.0,6.8662
1732533960000.0,14.66636
1732534020000.0,7.82662
1732534080000.0,8.71151
1732534140000.0,4.12496
1732534200000.0,11.95342
1732534260000.0,10.41991
1732534320000.0,12.7494
1732534380000.0,4.3775
1732534440000.0,14.88621
1732534500000.0,16.82834
1732534560000.0,14.94294
1732534620000.0,7.24525
1732534680000.0,6.50822
1732534740000.0,3.44139
1732534800000.0,21.1398
1732534860000.0,25.16255
1732534920000.0,16.87882
1732534980000.0,21.6867
1732535040000.0,15.19862
1732535100000.0,17.91799
1732535160000.0,13.60393
1732535220000.0,12.98423
1732535280000.0,10.23364
1732535340000.0,19.49729
1732535400000.0,31.83467
1732535460000.0,19.1525
1732535520000.0,19.63024
1732535580000.0,27.32383
1732535640000.0,8.59902
1732535700000.0,14.52012
1732535760000.0,5.73331
1732535820000.0,10.82804
1732535880000.0,10.61031
1732535940000.0,18.14806
1732536000000.0,27.82724
1732536060000.0,12.26868
1732536120000.0,14.52628
1732536180000.0,9.36915
1732536240000.0,8.30171
1732536300000.0,25.65725
1732536360000.0,14.26549
1732536420000.0,25.94478
1732536480000.0,15.74502
1732536540000.0,15.45287
1732536600000.0,23.35024
1732536660000.0,14.82903
1732536720000.0,21.78891
1732536780000.0,14.71011
1732536840000.0,11.10507
1732536900000.0,56.63195
1732536960000.0,22.32594
1732537020000.0,16.24279
1732537080000.0,11.48538
1732537140000.0,14.81826
1732537200000.0,16.21205
1732537260000.0,9.79826
1732537320000.0,7.14566
1732537380000.0,10.68559
1732537440000.0,6.23795
1732537500000.0,16.75429
1732537560000.0,12.98296
1732537620000.0,4.28115
1732537680000.0,9.6775
1732537740000.0,10.91153
1732537800000.0,17.86782
1732537860000.0,10.70317
1732537920000.0,9.69019
1732537980000.0,21.72347
1732538040000.0,6.33762
1732538100000.0,21.98883
1732538160000.0,13.85874
1732538220000.0,8.61349
1732538280000.0,8.7071
1732538340000.0,8.9646
1732538400000.0,13.22183
1732538460000.0,13.37446
1732538520000.0,15.7059
1732538580000.0,18.40438
1732538640000.0,15.55953
1732538700000.0,70.26327
1732538760000.0,12.64213
1732538820000.0,14.04675
1732538880000.0,17.17128
1732538940000.0,8.99514
1732539000000.0,11.46846
1732539060000.0,9.00715
1732539120000.0,22.71637
1732539180000.0,18.27246
1732539240000.0,9.10211
1732539300000.0,10.24976
1732539360000.0,9.39547
1732539420000.0,21.62757
1732539480000.0,13.2082
1732539540000.0,8.60131
1732539600000.0,15.91869
1732539660000.0,26.96133
1732539720000.0,8.97832
1732539780000.0,20.11682
1732539840000.0,51.65781
1732539900000.0,51.2246
1732539960000.0,107.55929
1732540020000.0,24.50534
1732540080000.0,40.28473
1732540140000.0,176.72651
1732540200000.0,63.154
1732540260000.0,52.29408
1732540320000.0,78.84857
1732540380000.0,29.65783
1732540440000.0,64.93332
1732540500000.0,40.2361
1732540560000.0,36.30628
1732540620000.0,38.75396
1732540680000.0,47.36014
1732540740000.0,41.02469
1732540800000.0,33.76328
1732540860000.0,32.50117
1732540920000.0,15.90111
1732540980000.0,31.80133
1732541040000.0,13.40635
1732541100000.0,24.9446
1732541160000.0,35.87783
1732541220000.0,19.42435
1732541280000.0,21.61543
1732541340000.0,35.96558
1732541400000.0,30.00746
1732541460000.0,19.62583
1732541520000.0,22.6238
1732541580000.0,13.5232
1732541640000.0,14.62102
1732541700000.0,20.22846
1732541760000.0,21.85441
1732541820000.0,30.20709
1732541880000.0,31.94892
1732541940000.0,24.29763
1732542000000.0,23.65633
1732542060000.0,18.72937
1732542120000.0,40.22371
1732542180000.0,20.72871
1732542240000.0,71.39952
1732542300000.0,33.63716
1732542360000.0,11.29346
1732542420000.0,23.7664
1732542480000.0,14.04561
1732542540000.0,25.14656
1732542600000.0,36.23624
1732542660000.0,12.31557
1732542720000.0,16.47734
1732542780000.0,12.75674
1732542840000.0,20.23808
1732542900000.0,18.76377
1732542960000.0,19.67503
1732543020000.0,44.82978
1732543080000.0,11.85612
1732543140000.0,17.46086
1732543200000.0,55.16359
1732543260000.0,37.56298
1732543320000.0,17.67185
1732543380000.0,13.80545
1732543440000.0,12.33463
1732543500000.0,11.17408
1732543560000.0,7.57499
1732543620000.0,13.28736
1732543680000.0,17.03314
1732543740000.0,26.0984
1732543800000.0,20.12806
1732543860000.0,10.43536
1732543920000.0,18.57189
1732543980000.0,13.43569
1732544040000.0,11.1439
1732544100000.0,44.92992
1732544160000.0,37.95772
1732544220000.0,28.70822
1732544280000.0,102.74003
1732544340000.0,20.81884
1732544400000.0,25.4063
1732544460000.0,29.4714
1732544520000.0,63.41055
1732544580000.0,35.76293
1732544640000.0,34.9069
1732544700000.0,82.84721
1732544760000.0,19.53887
1732544820000.0,25.06312
1732544880000.0,15.74558
1732544940000.0,22.61297
1732545000000.0,58.5695
1732545060000.0,39.81349
1732545120000.0,49.81652
1732545180000.0,139.94371
1732545240000.0,82.87197
1732545300000.0,82.245
1732545360000.0,49.68445
1732545420000.0,41.19116
1732545480000.0,67.50443
1732545540000.0,58.70321
1732545600000.0,79.45346
1732545660000.0,126.35345
1732545720000.0,141.35781
1732545780000.0,113.31812
1732545840000.0,219.8709
1732545900000.0,185.88086
1732545960000.0,107.22876
1732546020000.0,88.27595
1732546080000.0,105.24711
1732546140000.0,117.40164
1732546200000.0,81.6129
1732546260000.0,181.74981
1732546320000.0,117.28395
1732546380000.0,152.57278
1732546440000.0,152.80092
1732546500000.0,128.63411
1732546560000.0,87.69595
1732546620000.0,139.4778
1732546680000.0,65.06959
1732546740000.0,384.66689
1732546800000.0,332.88216
1732546860000.0,206.64914
1732546920000.0,158.69923
1732546980000.0,186.5334
1732547040000.0,189.0334
1732547100000.0,164.60792
1732547160000.0,174.22752
1732547220000.0,123.985
1732547280000.0,113.60612
1732547340000.0,173.97693
1732547400000.0,232.88945
1732547460000.0,315.25207
1732547520000.0,363.6387
1732547580000.0,244.34233
1732547640000.0,190.42852
1732547700000.0,137.22777
1732547760000.0,195.5616
1732547820000.0,114.61632
1732547880000.0,81.85782
1732547940000.0,115.27276
1732548000000.0,161.87617
1732548060000.0,115.17082
1732548120000.0,45.93363
1732548180000.0,52.48101
1732548240000.0,84.17738
1732548300000.0,117.87026
1732548360000.0,100.75369
1732548420000.0,148.05237
1732548480000.0,54.53019
1732548540000.0,163.42357
1732548600000.0,88.74241
1732548660000.0,139.22324
1732548720000.0,171.89106
1732548780000.0,127.97897
1732548840000.0,100.7049
1732548900000.0,212.24854
1732548960000.0,67.59172
1732549020000.0,61.28553
1732549080000.0,34.28652
1732549140000.0,33.22024
1732549200000.0,64.894
1732549260000.0,36.56895
1732549320000.0,51.57659
1732549380000.0,66.79158
1732549440000.0,51.32836
1732549500000.0,44.69635
1732549560000.0,37.00642
1732549620000.0,39.97791
1732549680000.0,34.67318
1732549740000.0,59.1296
1732549800000.0,61.05968
1732549860000.0,47.50454
1732549920000.0,63.19554
1732549980000.0,89.82356
1732550040000.0,54.48638
1732550100000.0,112.55776
1732550160000.0,56.90466
1732550220000.0,63.41346
1732550280000.0,66.53476
1732550340000.0,78.29725
1732550400000.0,131.97053
1732550460000.0,54.10035
1732550520000.0,76.64935
1732550580000.0,81.0362
1732550640000.0,82.33693
1732550700000.0,41.36912
1732550760000.0,84.67977
1732550820000.0,64.19438
1732550880000.0,88.96829
1732550940000.0,89.04146
1732551000000.0,39.59122
1732551060000.0,55.84838
1732551120000.0,75.01045
1732551180000.0,84.74774
1732551240000.0,36.90812
1732551300000.0,41.46359
1732551360000.0,38.41021
1732551420000.0,41.79495
1732551480000.0,32.19547
1732551540000.0,33.37713
1732551600000.0,28.77263
1732551660000.0,32.97416
1732551720000.0,36.25536
1732551780000.0,18.36152
1732551840000.0,29.04535
1732551900000.0,14.19308
1732551960000.0,28.12132
1732552020000.0,116.79706
1732552080000.0,34.78007
1732552140000.0,24.41262
1732552200000.0,22.34534
1732552260000.0,20.2664
1732552320000.0,23.37267
1732552380000.0,28.2023
1732552440000.0,23.85123
1732552500000.0,36.85826
1732552560000.0,32.37291
1732552620000.0,26.47027
1732552680000.0,23.08501
1732552740000.0,33.19664
1732552800000.0,14.55676
1732552860000.0,29.511
1732552920000.0,62.30005
1732552980000.0,32.078
1732553040000.0,37.77836
1732553100000.0,39.5151
1732553160000.0,25.59203
1732553220000.0,27.02415
1732553280000.0,35.54255
1732553340000.0,25.58556
1732553400000.0,55.23591
1732553460000.0,30.7838
1732553520000.0,41.97193
1732553580000.0,29.72847
1732553640000.0,27.29914
1732553700000.0,12.88727
1732553760000.0,23.21543
