index,value
157,0.0114816
158,-0.205088
159,-0.317282
160,-0.294368
161,-0.141584
162,0.101195
163,0.36939
164,0.589822
165,0.698965
166,0.65886
167,0.466728
168,0.155912
169,-0.212101
170,-0.562597
171,-0.825809
172,-0.953864
173,-0.932301
174,-0.783328
175,-0.560005
176,-0.332811
177,-0.171915
178,-0.129546
179,-0.226824
180,-0.448326
181,-0.74572
182,-1.04958
183,-1.28648
184,-1.39706
185,-1.35072
186,-1.15322
187,-0.84527
188,-0.492591
189,-0.169772
190,0.0580117
191,0.150927
192,0.104103
193,-0.0514171
194,-0.256638
195,-0.439503
196,-0.533032
197,-0.492206
198,-0.305419
199,0.00233809
200,0.375365
201,0.740745
202,1.02612
203,1.17736
204,1.17172
205,1.02329
206,0.779355
207,0.508575
208,0.283898
209,0.164476
210,0.181015
211,0.328212
212,0.566131
213,0.830195
214,1.0473
215,1.15409
216,1.1128
217,0.920872
218,0.611805
219,0.247137
220,-0.0985058
221,-0.355585
222,-0.476573
223,-0.447425
224,-0.290772
225,-0.0600507
226,0.173975
227,0.340961
228,0.388602
229,0.295764
230,0.077871
231,-0.216787
232,-0.518906
233,-0.755263
234,-0.866809
235,-0.823292
236,-0.630797
237,-0.330316
238,0.0122797
239,0.32239
240,0.534976
241,0.610456
242,0.544277
243,0.367807
244,0.140323
245,-0.0659218
246,-0.183836
247,-0.168364
248,-0.00789333
249,0.272616
250,0.617564
251,0.954243
252,1.21062
253,1.33299
254,1.29907
255,1.12343
256,0.853751
257,0.558978
258,0.312208
259,0.172609
260,0.170803
261,0.301349
262,0.524182
263,0.774649
264,0.979648
265,1.07589
266,1.02577
267,0.826845
268,0.512698
269,0.144852
270,-0.202215
271,-0.459248
272,-0.579111
273,-0.54821
274,-0.389627
275,-0.157189
276,0.0780519
277,0.245582
278,0.293038
279,0.199299
280,-0.0201741
281,-0.317086
282,-0.622197
283,-0.862439
284,-0.978994
285,-0.941885
286,-0.757459
287,-0.4669
288,-0.136156
289,0.160241
290,0.357464
291,0.416251
292,0.332433
293,0.13776
294,-0.108161
295,-0.332837
296,-0.46904
297,-0.471656
298,-0.329057
299,-0.0661795
300,0.261465
301,0.581352
302,0.821735
303,0.92927
304,0.882105
305,0.695194
306,0.416544
307,0.115293
308,-0.135406
309,-0.276469
310,-0.277464
311,-0.144069
312,0.0834135
313,0.340148
314,0.552935
315,0.658472
316,0.61918
317,0.432677
318,0.132547
319,-0.219775
320,-0.550019
321,-0.789263
322,-0.8908
323,-0.841514
324,-0.66495
325,-0.41533
326,-0.163986
327,0.0184232
328,0.0795033
329,-0.0018122
330,-0.20998
331,-0.496643
332,-0.792567
333,-1.02477
334,-1.13461
335,-1.09229
336,-0.904373
337,-0.612152
338,-0.281586
339,0.012925
340,0.206821
341,0.261213
342,0.172357
343,-0.0275801
344,-0.27864
345,-0.508079
346,-0.648526
347,-0.654821
348,-0.515342
349,-0.255027
350,0.0706568
351,0.389315
352,0.629428
353,0.737956
354,0.69338
355,0.510971
356,0.238965
357,-0.0533937
358,-0.292992
359,-0.420925
360,-0.40704
361,-0.257349
362,-0.0124734
363,0.26249
364,0.494168
365,0.619175
366,0.599917
367,0.434011
368,0.155014
369,-0.175754
370,-0.484244
371,-0.701869
372,-0.782339
373,-0.712991
374,-0.517802
375,-0.251338
376,0.0148447
377,0.210004
378,0.28179
379,0.20927
380,0.00815507
381,-0.273049
382,-0.565025
383,-0.794788
384,-0.903759
385,-0.86228
386,-0.676993
387,-0.38925
388,-0.0649408
389,0.221735
390,0.406543
391,0.451014
392,0.351866
393,0.14171
394,-0.11913
395,-0.357653
396,-0.506358
397,-0.520055
398,-0.387154
399,-0.132637
400,0.188028
401,0.502523
402,0.739494
403,0.846135
404,0.801193
405,0.620175
406,0.351473
407,0.0643611
408,-0.168164
409,-0.287447
410,-0.263685
411,-0.10328
412,0.152774
413,0.439073
414,0.682036
415,0.818172
416,0.809853
417,0.654697
418,0.386238
419,0.0657007
420,-0.233056
421,-0.441736
422,-0.514418
423,-0.438828
424,-0.239302
425,0.0293255
426,0.295364
427,0.488078
428,0.555258
429,0.476201
430,0.266884
431,-0.0239422
432,-0.326781
433,-0.568556
434,-0.690674
435,-0.663516
436,-0.493758
437,-0.22273
438,0.083798
439,0.351866
440,0.517597
441,0.542963
442,0.425153
443,0.197214
444,-0.0801778
445,-0.333795
446,-0.496042
447,-0.521746
448,-0.399408
449,-0.154116
450,0.15859
451,0.466396
452,0.698033
453,0.800848
454,0.753772
455,0.572468
456,0.305403
457,0.0218043
458,-0.205517
459,-0.318222
460,-0.286909
461,-0.118421
462,0.145839
463,0.440132
464,0.690656
465,0.833807
466,0.831932
467,0.682666
468,0.419546
469,0.103743
470,-0.19103
471,-0.396711
472,-0.467679
473,-0.391983
474,-0.194237
475,0.0705383
476,0.330601
477,0.51531
478,0.572681
479,0.482325
480,0.260563
481,-0.0435349
482,-0.360224
483,-0.616274
484,-0.753031
485,-0.740865
486,-0.586457
487,-0.331093
488,-0.0404128
489,0.211864
490,0.362206
491,0.373002
492,0.241872
493,0.00225745
494,-0.284874
495,-0.546134
496,-0.713905
497,-0.743116
498,-0.622443
499,-0.377169
500,-0.062997
501,0.247667
502,0.483548
503,0.592058
504,0.552221
505,0.379776
506,0.123187
507,-0.148434
508,-0.362523
509,-0.461106
510,-0.415228
511,-0.232196
512,0.0461557
513,0.353752
514,0.616572
515,0.770918
516,0.77914
517,0.638927
518,0.383866
519,0.0751297
520,-0.213651
521,-0.41458
522,-0.482264
523,-0.404995
524,-0.207585
525,0.05484
526,0.310565
527,0.489124
528,0.538829
529,0.439671
530,0.208379
531,-0.105607
532,-0.43225
533,-0.698135
534,-0.84452
535,-0.841758
536,-0.696527
537,-0.450083
538,-0.167956
539,0.0763453
540,0.21959
541,0.22453
542,0.089159
543,-0.152763
544,-0.440052
545,-0.69924
546,-0.862779
547,-0.885786
548,-0.757205
549,-0.502605
550,-0.177939
551,0.144211
552,0.392483
553,0.514279
554,0.488653
555,0.331356
556,0.0908046
557,-0.164046
558,-0.360908
559,-0.442188
560,-0.379381
561,-0.180254
562,0.112949
563,0.433846
564,0.708241
565,0.872392
566,0.888712
567,0.755013
568,0.505007
569,0.199946
570,-0.086537
571,-0.286626
572,-0.355069
573,-0.28031
574,-0.0872786
575,0.168879
576,0.416553
577,0.585521
578,0.624457
579,0.513788
580,0.270694
581,-0.0549787
582,-0.392881
583,-0.669399
584,-0.825702
585,-0.832134
586,-0.695397
587,-0.456743
588,-0.181635
589,0.0565751
590,0.194901
591,0.196391
592,0.0593363
593,-0.18226
594,-0.46708
595,-0.721664
596,-0.878613
597,-0.893318
598,-0.755067
599,-0.489793
600,-0.153767
601,0.18019
602,0.440576
603,0.574738
604,0.561722
605,0.41727
606,0.189733
607,-0.0520924
608,-0.236184
609,-0.305313
610,-0.23139
611,-0.0226004
612,0.278457
613,0.605154
614,0.883191
615,1.04886
616,1.06472
617,0.92879
618,0.675001
619,0.364773
620,0.0718325
621,-0.135998
622,-0.213517
623,-0.149246
624,0.031849
625,0.274668
626,0.507768
627,0.66122
628,0.684103
629,0.557308
630,0.298482
631,-0.0421149
632,-0.393826
633,-0.682858
634,-0.850318
635,-0.866583
636,-0.738423
637,-0.507147
638,-0.238214
639,-0.00488759
640,0.13001
641,0.129744
642,-0.00717942
643,-0.246601
644,-0.527153
645,-0.775465
646,-0.924368
647,-0.929599
648,-0.780861
649,-0.504506
650,-0.157177
651,0.188027
652,0.459435
653,0.604317
654,0.601704
655,0.467329
656,0.249494
657,0.0168588
658,-0.158785
659,-0.220524
660,-0.140632
661,0.0723513
662,0.375543
663,0.70215
664,0.977847
665,1.13905
666,1.14855
667,1.00466
668,0.741609
669,0.421078
670,0.116961
671,-0.102839
672,-0.19311
673,-0.142387
674,0.0243726
675,0.252156
676,0.469715
677,0.607435
678,0.6148
679,0.473161
680,0.200619
681,-0.152188
682,-0.514335
683,-0.811897
684,-0.985984
685,-1.00707
686,-0.882067
687,-0.652423
688,-0.383677
689,-0.149093
690,-0.0114134
691,-0.00724835
692,-0.137963
693,-0.369327
694,-0.640001
695,-0.87678
696,-1.01279
697,-1.00418
698,-0.841112
699,-0.550393
700,-0.189065
701,0.169476
702,0.453384
703,0.609863
704,0.617945
705,0.493385
706,0.28447
707,0.0597765
708,-0.109079
709,-0.165434
710,-0.0818547
711,0.132846
712,0.435582
713,0.759476
714,1.03027
715,1.18458
716,1.18551
717,1.03176
718,0.757923
719,0.426
720,0.110113
721,-0.121703
722,-0.224184
723,-0.185852
724,-0.0316328
725,0.183554
726,0.388655
727,0.51435
728,0.510507
729,0.358901
730,0.0780314
731,-0.281136
732,-0.647475
733,-0.947005
734,-1.12092
735,-1.13986
736,-1.011
737,-0.775978
738,-0.50052
739,-0.257973
740,-0.111088
741,-0.0964275
742,-0.215304
743,-0.433483
744,-0.689719
745,-0.911019
746,-1.03085
747,-1.0058
748,-0.826502
749,-0.52024
750,-0.144445
751,0.22721
752,0.522731
753,0.689293
754,0.705976
755,0.588616
756,0.38555
757,0.165343
758,-0.000487246
759,-0.0554472
760,0.0276926
761,0.23993
762,0.538064
763,0.855221
764,1.11729
765,1.26116
766,1.25034
767,1.08396
768,0.79704
769,0.451947
770,0.123068
771,-0.121406
772,-0.236146
773,-0.209655
774,-0.0668393
775,0.137458
776,0.332345
777,0.448758
778,0.436899
779,0.278902
780,-0.0063955
781,-0.367779
782,-0.734002
783,-1.03111
784,-1.20046
785,-1.21298
786,-1.07613
787,-0.831877
788,-0.546189
789,-0.292574
790,-0.133856
791,-0.106612
792,-0.212153
793,-0.416283
794,-0.657878
795,-0.864185
796,-0.969019
797,-0.929391
798,-0.736414
799,-0.417806
800,-0.0313555
801,0.349036
802,0.651283
803,0.822597
804,0.842183
805,0.726031
806,0.522614
807,0.30057
808,0.131407
809,0.0715384
810,0.148075
811,0.351913
812,0.639815
813,0.944989
814,1.19353
815,1.3227
816,1.29641
817,1.11428
818,0.811808
819,0.451726
820,0.108699
821,-0.148933
822,-0.275791
823,-0.260386
824,-0.127641
825,0.0676308
826,0.254642
827,0.364523
828,0.347736
829,0.1867
830,-0.0994952
831,-0.45947
832,-0.821944
833,-1.11308
834,-1.27448
835,-1.27742
836,-1.12975
837,-0.873839
838,-0.575941
839,-0.309785
840,-0.138314
841,-0.0981532
842,-0.190637
843,-0.38162
844,-0.610107
845,-0.803567
846,-0.896146
847,-0.845255
848,-0.642431
849,-0.31578
850,0.0766167
851,0.460697
852,0.764362
853,0.934941
854,0.951845
855,0.831309
856,0.622029
857,0.3928
858,0.215206
859,0.14566
860,0.211231
861,0.40278
862,0.677099
863,0.967527
864,1.20042
865,1.31341
866,1.27088
867,1.07293
868,0.755518
869,0.381747
870,0.0265274
871,-0.241686
872,-0.377511
873,-0.369524
874,-0.242726
875,-0.0519748
876,0.131973
877,0.240359
878,0.22382
879,0.0649731
880,-0.216928
881,-0.570425
882,-0.92429
883,-1.20488
884,-1.35412
885,-1.34371
886,-1.18195
887,-0.911625
888,-0.599352
889,-0.319102
890,-0.133951
891,-0.0805809
892,-0.160344
893,-0.339131
894,-0.556045
895,-0.738745
896,-0.821659
897,-0.762539
898,-0.553284
899,-0.222313
900,0.172077
901,0.555747
902,0.856671
903,1.02238
904,1.03258
905,0.903838
906,0.685148
907,0.445541
908,0.256747
909,0.17524
910,0.228101
911,0.406203
912,0.6664
913,0.94219
914,1.1602
915,1.25844
916,1.20175
917,0.990692
918,0.661646
919,0.278046
920,-0.0850079
921,-0.359008
922,-0.498639
923,-0.492619
924,-0.366108
925,-0.174092
926,0.0126146
927,0.125278
928,0.114622
929,-0.0366226
930,-0.30912
931,-0.651412
932,-0.99239
933,-1.25867
934,-1.39256
935,-1.36621
936,-1.18842
937,-0.902411
938,-0.575169
939,-0.280901
940,-0.0828112
941,-0.0176075
942,-0.0866286
943,-0.255755
944,-0.464134
945,-0.639553
946,-0.716649
947,-0.653444
948,-0.442113
949,-0.111304
950,0.280559
951,0.659345
952,0.953188
953,1.10991
954,1.10959
955,0.969184
956,0.73807
957,0.485567
958,0.283598
959,0.188737
960,0.228107
961,0.392609
962,0.639168
963,0.901434
964,1.10629
965,1.1921
966,1.1241
967,0.903303
968,0.56643
969,0.17718
970,-0.189229
971,-0.464315
972,-0.602912
973,-0.593968
974,-0.462888
975,-0.264872
976,-0.0708764
977,0.0503074
978,0.0494151
979,-0.0907822
980,-0.350928
981,-0.679621
982,-1.00592
983,-1.25673
984,-1.37477
985,-1.33266
986,-1.1397
987,-0.839534
988,-0.499489
989,-0.193985
990,0.013698
991,0.0868723
992,0.0242778
993,-0.139888
994,-0.344742
995,-0.518119
996,-0.59478
997,-0.53293
998,-0.324931
999,0.000424206
