index,value
165,97482.01
166,97419.0
167,97415.98
168,97405.06
169,97380.02
170,97386.02
171,97383.89
172,97471.99
173,97441.76
174,97429.38
175,97464.86
176,97482.75
177,97476.32
178,97523.33
179,97583.26
180,97673.23
181,97684.01
182,97726.87
183,97748.33
184,97784.99
185,97713.96
186,97775.99
187,97689.65
188,97684.33
189,97682.47
190,97694.81
191,97621.76
192,97626.17
193,97550.01
194,97560.49
195,97529.74
196,97587.98
197,97631.55
198,97715.91
199,97669.58
200,97681.85
201,97752.0
202,97724.01
203,97748.02
204,97713.96
205,97723.98
206,97734.31
207,97735.59
208,97777.75
209,97793.1
210,97830.04
211,97813.82
212,97833.76
213,97880.02
214,97840.0
215,97805.0
216,97827.95
217,97768.01
218,97810.49
219,97790.58
220,97795.99
221,97842.0
222,97898.8
223,97934.23
224,97948.01
225,97985.0
226,97896.88
227,97844.96
228,97882.61
229,97888.66
230,97973.92
231,97928.01
232,97920.0
233,97986.6
234,97996.13
235,97986.61
236,98020.97
237,98009.93
238,97900.01
239,97800.01
240,97774.09
241,97776.01
242,97751.88
243,97768.01
244,97803.99
245,97791.31
246,97729.45
247,97728.0
248,97717.36
249,97745.98
250,97707.67
251,97669.56
252,97730.44
253,97694.65
254,97776.99
255,97742.33
256,97754.94
257,97799.99
258,97768.01
259,97776.99
260,97775.79
261,97765.81
262,97761.34
263,97761.35
264,97768.02
265,97777.99
266,97773.19
267,97776.0
268,97731.57
269,97672.0
270,97644.44
271,97588.01
272,97616.51
273,97667.99
274,97674.49
275,97689.65
276,97719.22
277,97691.87
278,97747.98
279,97759.99
280,97785.99
281,97779.99
282,97800.0
283,97852.0
284,97821.6
285,97810.05
286,97848.0
287,97939.59
288,97932.65
289,97918.57
290,97896.56
291,97867.46
292,97856.32
293,97903.98
294,97918.57
295,97970.03
296,97940.0
297,97949.01
298,97998.94
299,97973.91
300,97990.15
301,97996.0
302,97999.0
303,97992.85
304,98051.29
305,98119.04
306,98177.72
307,98132.0
308,98122.49
309,98169.3
310,98129.5
311,98130.0
312,98130.01
313,98215.74
314,98138.26
315,98206.45
316,98223.98
317,98162.64
318,98160.01
319,98036.03
320,98011.28
321,98063.02
322,98031.5
323,98050.0
324,98060.75
325,98086.35
326,98062.0
327,98100.0
328,98144.0
329,98099.99
330,98100.32
331,98087.49
332,98048.45
333,98041.83
334,98041.28
335,98052.0
336,98084.01
337,98090.99
338,98043.11
339,98019.97
340,98031.46
341,98047.33
342,98082.69
343,98125.25
344,98136.0
345,98108.0
346,98094.61
347,98055.2
348,98111.98
349,98167.38
350,98152.0
351,98220.47
352,98269.5
353,98308.69
354,98264.95
355,98306.87
356,98323.99
357,98260.39
358,98248.25
359,98269.43
360,98336.16
361,98369.0
362,98375.23
363,98349.43
364,98329.66
365,98347.99
366,98343.99
367,98307.99
368,98257.87
369,98267.99
370,98233.46
371,98238.53
372,98252.47
373,98208.0
374,98206.71
375,98199.99
376,98174.41
377,98144.0
378,98194.95
379,98207.99
380,98260.0
381,98288.0
382,98225.59
383,98224.34
384,98160.19
385,98204.63
386,98200.0
387,98206.5
388,98192.0
389,98147.13
390,98108.01
391,98072.09
392,98039.82
393,98056.0
394,98100.0
395,98072.76
396,98077.09
397,98118.13
398,98104.0
399,98095.99
400,98084.0
401,98072.11
402,98082.86
403,98068.97
404,98068.97
405,98118.13
406,98147.29
407,98169.31
408,98223.5
409,98179.78
410,98208.01
411,98131.28
412,98159.99
413,98199.96
414,98154.7
415,98200.0
416,98222.81
417,98219.98
418,98199.97
419,98247.82
420,98223.13
421,98220.01
422,98147.91
423,98147.91
424,98024.48
425,98011.99
426,97972.0
427,98023.99
428,98024.0
429,97986.0
430,98061.51
431,98055.98
432,98040.97
433,98035.94
434,98019.71
435,98008.43
436,97992.49
437,98004.0
438,97959.99
439,97902.19
440,97910.17
441,97915.98
442,97963.99
443,97908.38
444,97889.85
445,97880.81
446,97852.01
447,97843.61
448,97810.89
449,97779.99
450,97811.17
451,97843.99
452,97812.86
453,97862.33
454,97869.08
455,97898.2
456,97985.99
457,98072.68
458,98072.71
459,98047.55
460,98025.6
461,97989.51
462,98047.34
463,97936.01
464,97914.48
465,97943.47
466,97944.01
467,98051.9
468,97998.12
469,98099.98
470,98172.42
471,98199.0
472,98184.16
473,98202.85
474,98194.87
475,98180.36
476,98202.22
477,98208.0
478,98191.11
479,98209.05
480,98211.18
481,98152.01
482,98195.19
483,98212.01
484,98152.41
485,98180.52
486,98180.61
487,98250.0
488,98244.98
489,98247.82
490,98249.88
491,98263.73
492,98250.83
493,98233.0
494,98262.49
495,98247.71
496,98136.0
497,98143.99
498,98132.0
499,98147.0
500,98203.99
501,98198.0
502,98192.0
503,98188.01
504,98212.98
505,98211.56
506,98211.55
507,98186.96
508,98208.96
509,98208.84
510,98196.0
511,98217.39
512,98247.68
513,98227.38
514,98219.23
515,98252.39
516,98267.99
517,98292.0
518,98221.33
519,98229.03
520,98253.45
521,98217.93
522,98217.77
523,98205.0
524,98236.0
525,98256.11
526,98269.76
527,98280.65
528,98344.0
529,98400.0
530,98482.75
531,98554.77
532,98509.46
533,98555.55
534,98609.31
535,98607.74
536,98560.02
537,98536.01
538,98538.11
539,98615.87
540,98680.0
541,98742.57
542,98749.98
543,98772.01
544,98826.95
545,98830.01
546,98738.51
547,98717.53
548,98659.42
549,98699.75
550,98645.47
551,98667.44
552,98654.25
553,98719.75
554,98726.86
555,98658.25
556,98640.51
557,98643.76
558,98741.67
559,98667.99
560,98646.04
561,98583.99
562,98626.5
563,98577.38
564,98668.99
565,98634.89
566,98657.3
567,98647.88
568,98572.01
569,98592.19
570,98599.99
571,98604.38
572,98572.0
573,98528.54
574,98546.92
575,98528.0
576,98499.99
577,98500.0
578,98498.81
579,98479.99
580,98482.76
581,98487.36
582,98492.96
583,98527.45
584,98523.36
585,98481.4
586,98491.23
587,98514.41
588,98514.4
589,98514.39
590,98531.99
591,98588.0
592,98627.18
593,98643.01
594,98621.2
595,98596.01
596,98550.01
597,98520.3
598,98569.14
599,98565.57
600,98480.0
601,98459.57
602,98415.99
603,98366.08
604,98308.43
605,98248.01
606,98203.42
607,98262.49
608,98227.31
609,98329.85
610,98294.01
611,98327.87
612,98340.48
613,98288.51
614,98401.89
615,98388.19
616,98460.02
617,98433.99
618,98404.77
619,98367.65
620,98390.4
621,98490.9
622,98382.74
623,98304.0
624,98276.02
625,98220.01
626,98298.37
627,98275.03
628,98286.99
629,98308.02
630,98373.29
631,98327.91
632,98324.63
633,98341.99
634,98276.75
635,98330.74
636,98381.48
637,98369.46
638,98345.02
639,98313.73
640,98296.0
641,98360.45
642,98319.34
643,98339.49
644,98339.5
645,98355.07
646,98320.01
647,98390.16
648,98399.98
649,98431.91
650,98431.65
651,98444.16
652,98396.6
653,98397.9
654,98331.56
655,98324.01
656,98310.82
657,98349.32
658,98332.51
659,98304.51
660,98357.63
661,98390.43
662,98482.76
663,98482.76
664,98456.96
665,98487.29
666,98500.0
667,98513.61
668,98482.76
669,98471.36
670,98480.0
671,98479.99
672,98479.99
673,98438.77
674,98465.07
675,98432.52
676,98441.69
677,98361.12
678,98348.47
679,98387.96
680,98379.32
681,98344.44
682,98355.98
683,98250.99
684,98260.35
685,98208.01
686,98100.0
687,98108.0
688,98169.3
689,98220.47
690,98163.49
691,98142.91
692,98049.0
693,98107.99
694,98183.99
695,98178.13
696,98209.35
697,98187.99
698,98162.0
699,98192.0
700,98249.34
701,98217.01
702,98188.09
703,98229.54
704,98234.98
705,98255.89
706,98212.0
707,98255.85
708,98275.87
709,98199.25
710,98181.99
711,98100.01
712,98187.99
713,98118.15
714,98050.01
715,98068.97
716,98103.17
717,98048.69
718,98034.9
719,98074.4
720,98060.34
721,98027.96
722,97984.45
723,98015.81
724,98073.01
725,98018.8
726,98008.0
727,98013.97
728,98054.13
729,97995.53
730,98019.96
731,98047.99
732,98023.08
733,98014.64
734,97978.97
735,97977.69
736,98019.92
737,97982.53
738,98036.0
739,98056.0
740,98035.85
741,98059.48
742,97992.51
743,97948.01
744,97928.58
745,97923.42
746,97941.84
747,97885.56
748,97894.63
749,97878.32
750,97895.2
751,97933.5
752,97882.79
753,97878.2
754,97900.0
755,97930.12
756,97982.53
757,97949.99
758,97984.24
759,97942.0
760,97892.06
761,97904.44
762,97900.0
763,97867.07
764,97872.2
765,97898.99
766,97893.9
767,97763.22
768,97660.88
769,97586.98
770,97590.67
771,97464.0
772,97397.59
773,97338.86
774,97265.02
775,97399.98
776,97438.72
777,97500.0
778,97417.01
779,97330.0
780,97289.5
781,97222.23
782,97322.35
783,97305.31
784,97272.84
785,97241.38
786,97356.05
787,97428.01
788,97363.88
789,97335.99
790,97396.0
791,97470.41
792,97636.01
793,97609.07
794,97600.0
795,97462.06
796,97470.49
797,97508.39
798,97424.81
799,97520.01
800,97599.69
801,97599.78
802,97584.82
803,97673.29
804,97687.98
805,97764.47
806,97811.17
807,97701.76
808,97676.42
809,97672.96
810,97668.55
811,97680.95
812,97590.55
813,97647.67
814,97694.92
815,97689.3
816,97711.12
817,97672.96
818,97573.29
819,97594.0
820,97512.73
821,97530.6
822,97468.3
823,97496.75
824,97535.54
825,97490.13
826,97480.29
827,97529.81
828,97530.15
829,97536.01
830,97498.37
831,97573.22
832,97569.86
833,97473.24
834,97589.51
835,97631.76
836,97601.4
837,97547.98
838,97340.05
839,97446.67
840,97476.0
841,97384.0
842,97420.0
843,97431.9
844,97311.31
845,97240.0
846,97189.42
847,97131.07
848,97227.82
849,97234.76
850,97159.44
851,97230.0
852,97244.0
853,97105.16
854,97140.01
855,97276.29
856,97100.01
857,97023.51
858,97000.0
859,96980.0
860,97001.07
861,97140.0
862,97008.0
863,96899.0
864,96780.07
865,96614.24
866,96554.67
867,96595.06
868,96444.29
869,96359.93
870,96236.1
871,96142.4
872,96199.97
873,96119.97
874,96018.99
875,95962.99
876,95867.8
877,96135.38
878,96000.0
879,95864.08
880,95903.97
881,95928.01
882,95385.49
883,95776.45
884,95831.21
885,95568.76
886,95628.84
887,95556.0
888,95436.19
889,95390.19
890,95288.03
891,95312.13
892,95073.68
893,95043.62
894,94944.54
895,94787.11
896,94899.95
897,95252.49
898,95332.02
899,95529.66
900,95438.0
901,95586.83
902,95400.0
903,95231.05
904,95220.0
905,95312.2
906,95419.95
907,95619.99
908,95672.02
909,95795.98
910,95828.02
911,95887.99
912,96109.61
913,96332.99
914,96120.02
915,95964.56
916,96035.9
917,95888.01
918,95800.0
919,95763.49
920,95657.85
921,95746.06
922,95620.01
923,95778.09
924,95996.24
925,96073.01
926,96220.01
927,96140.0
928,95976.01
929,95998.83
930,96060.01
931,96261.83
932,96438.11
933,96412.01
934,96354.32
935,96192.35
936,96314.18
937,96359.48
938,96487.24
939,96412.0
940,96215.0
941,96111.79
942,96000.56
943,95953.4
944,96035.98
945,96139.99
946,96104.02
947,96101.01
948,95936.51
949,95924.01
950,95811.97
951,95755.62
952,95750.04
953,95884.0
954,96007.0
955,96130.01
956,96128.65
957,96147.97
958,96191.98
959,96073.48
960,96051.86
961,96175.97
962,96289.89
963,96317.47
964,96459.87
965,96404.02
966,96292.01
967,96194.74
968,96294.78
969,96269.72
970,96252.52
971,96152.0
972,96095.99
973,96249.13
974,96327.99
975,96247.99
976,96211.09
977,96159.9
978,96019.95
979,96016.59
980,96022.0
981,95954.42
982,95975.99
983,95990.01
984,95960.0
985,95936.0
986,95841.08
987,95863.99
988,95899.81
989,95824.0
990,95831.05
991,95844.01
992,95760.02
993,95714.28
994,95867.14
995,96007.97
996,96028.01
997,95878.99
998,95955.98
999,95996.99
