index,value
155,23870.0
156,26001.0
157,28448.0
158,31876.0
159,34363.0
160,35819.0
161,36295.0
162,36949.0
163,37095.0
164,37086.0
165,37520.0
166,37540.0
167,37671.0
168,37695.0
169,37314.0
170,37113.0
171,36796.0
172,36705.0
173,36634.0
174,36357.0
175,36664.0
176,37020.0
177,37152.0
178,36836.0
179,36008.0
180,34981.0
181,34265.0
182,33385.0
183,32477.0
184,31966.0
185,31402.0
186,31703.0
187,32192.0
188,32322.0
189,30972.0
190,28910.0
191,26992.0
192,25324.0
193,24684.0
194,24893.0
195,25092.0
196,24751.0
197,24238.0
198,23906.0
199,23755.0
200,23625.0
201,23027.0
202,23097.0
203,23692.0
204,25936.0
205,28501.0
206,31838.0
207,34308.0
208,36305.0
209,36743.0
210,37705.0
211,37980.0
212,38084.0
213,38379.0
214,38526.0
215,38429.0
216,38344.0
217,37785.0
218,37495.0
219,37190.0
220,37010.0
221,36641.0
222,36296.0
223,36309.0
224,36532.0
225,36662.0
226,36229.0
227,35321.0
228,34409.0
229,33425.0
230,32708.0
231,31460.0
232,30955.0
233,30274.0
234,30302.0
235,30427.0
236,30154.0
237,29311.0
238,27699.0
239,26213.0
240,24756.0
241,23847.0
242,23917.0
243,23989.0
244,23555.0
245,23026.0
246,22668.0
247,22451.0
248,21969.0
249,21212.0
250,20978.0
251,21155.0
252,22370.0
253,23537.0
254,25210.0
255,26961.0
256,28770.0
257,29915.0
258,30895.0
259,31273.0
260,31390.0
261,31287.0
262,31163.0
263,30811.0
264,30310.0
265,29767.0
266,29016.0
267,28374.0
268,28064.0
269,27599.0
270,27338.0
271,27156.0
272,27355.0
273,27860.0
274,28315.0
275,28396.0
276,27932.0
277,27776.0
278,27520.0
279,27026.0
280,26649.0
281,26343.0
282,26487.0
283,27219.0
284,27384.0
285,26680.0
286,25658.0
287,24258.0
288,22864.0
289,21998.0
290,22165.0
291,22308.0
292,21863.0
293,21439.0
294,21067.0
295,20781.0
296,20389.0
297,19663.0
298,19305.0
299,19410.0
300,20079.0
301,20701.0
302,21639.0
303,22722.0
304,24046.0
305,25150.0
306,26285.0
307,27420.0
308,28438.0
309,28770.0
310,29309.0
311,29586.0
312,29721.0
313,29598.0
314,28776.0
315,28008.0
316,27487.0
317,27272.0
318,27091.0
319,27156.0
320,27190.0
321,27461.0
322,27722.0
323,27583.0
324,27575.0
325,27512.0
326,27603.0
327,27155.0
328,27250.0
329,27200.0
330,27798.0
331,28487.0
332,28691.0
333,27260.0
334,25371.0
335,23689.0
336,22454.0
337,21818.0
338,22002.0
339,22516.0
340,22292.0
341,21935.0
342,21683.0
343,21656.0
344,21481.0
345,21140.0
346,21308.0
347,22138.0
348,24699.0
349,27366.0
350,30973.0
351,33497.0
352,35192.0
353,35624.0
354,36444.0
355,36903.0
356,36944.0
357,37223.0
358,37345.0
359,37710.0
360,37641.0
361,37391.0
362,37116.0
363,37017.0
364,37024.0
365,36882.0
366,36605.0
367,36861.0
368,37241.0
369,37550.0
370,37215.0
371,36203.0
372,35035.0
373,34112.0
374,33482.0
375,32349.0
376,31186.0
377,30920.0
378,30270.0
379,31869.0
380,31651.0
381,30821.0
382,28528.0
383,26675.0
384,25129.0
385,24425.0
386,24538.0
387,24577.0
388,24215.0
389,24012.0
390,23723.0
391,23546.0
392,23379.0
393,22857.0
394,22939.0
395,23464.0
396,25734.0
397,28240.0
398,31600.0
399,34011.0
400,35567.0
401,35946.0
402,36733.0
403,36963.0
404,37009.0
405,37100.0
406,37265.0
407,37478.0
408,37462.0
409,37040.0
410,36778.0
411,36679.0
412,36570.0
413,36509.0
414,36433.0
415,36730.0
416,37125.0
417,37359.0
418,36995.0
419,36149.0
420,34845.0
421,33986.0
422,33353.0
423,32595.0
424,31833.0
425,31382.0
426,31264.0
427,31805.0
428,32067.0
429,30723.0
430,28736.0
431,26800.0
432,25296.0
433,24612.0
434,24614.0
435,24699.0
436,24358.0
437,23930.0
438,23690.0
439,23720.0
440,23472.0
441,23233.0
442,23376.0
443,23913.0
444,26027.0
445,28641.0
446,32093.0
447,34598.0
448,36118.0
449,36505.0
450,37295.0
451,37562.0
452,37546.0
453,37734.0
454,38071.0
455,38204.0
456,38233.0
457,37710.0
458,37459.0
459,37224.0
460,37208.0
461,36962.0
462,36837.0
463,37151.0
464,37602.0
465,38055.0
466,37780.0
467,36832.0
468,35861.0
469,35202.0
470,34347.0
471,33562.0
472,32860.0
473,32606.0
474,32578.0
475,32552.0
476,32256.0
477,30893.0
478,28956.0
479,26926.0
480,25339.0
481,24677.0
482,24774.0
483,24932.0
484,24615.0
485,24244.0
486,23962.0
487,23970.0
488,23624.0
489,23113.0
490,23221.0
491,23940.0
492,26205.0
493,28582.0
494,32017.0
495,34569.0
496,36166.0
497,36510.0
498,37250.0
499,37372.0
500,37318.0
501,37333.0
502,37611.0
503,37736.0
504,37756.0
505,37275.0
506,37010.0
507,36926.0
508,36837.0
509,36726.0
510,36449.0
511,36734.0
512,37067.0
513,37174.0
514,36824.0
515,35980.0
516,34953.0
517,34235.0
518,33350.0
519,32664.0
520,31923.0
521,31603.0
522,31736.0
523,32134.0
524,31993.0
525,30956.0
526,28861.0
527,27012.0
528,25267.0
529,24560.0
530,24415.0
531,24490.0
532,24057.0
533,23680.0
534,23440.0
535,23432.0
536,23184.0
537,22774.0
538,22930.0
539,23579.0
540,25821.0
541,28193.0
542,31647.0
543,34117.0
544,35590.0
545,36167.0
546,36741.0
547,36768.0
548,36783.0
549,36991.0
550,37115.0
551,37224.0
552,37439.0
553,36822.0
554,36375.0
555,36126.0
556,35805.0
557,35478.0
558,35161.0
559,35123.0
560,35226.0
561,35435.0
562,35062.0
563,34357.0
564,33239.0
565,32583.0
566,31586.0
567,30604.0
568,30091.0
569,29610.0
570,29462.0
571,29893.0
572,30100.0
573,29071.0
574,27660.0
575,26242.0
576,24618.0
577,23740.0
578,23600.0
579,23350.0
580,22870.0
581,22390.0
582,22082.0
583,21823.0
584,21548.0
585,20867.0
586,20671.0
587,20948.0
588,22106.0
589,23295.0
590,25222.0
591,27075.0
592,28876.0
593,30152.0
594,31325.0
595,31720.0
596,31770.0
597,31694.0
598,31507.0
599,31267.0
600,30679.0
601,30227.0
602,29601.0
603,29002.0
604,28670.0
605,28308.0
606,28101.0
607,28074.0
608,28364.0
609,28772.0
610,29191.0
611,29118.0
612,28661.0
613,28005.0
614,27536.0
615,26823.0
616,25958.0
617,25897.0
618,25390.0
619,26690.0
620,27855.0
621,27276.0
622,26136.0
623,24839.0
624,23579.0
625,22570.0
626,22269.0
627,21878.0
628,21405.0
629,21024.0
630,20766.0
631,20541.0
632,20232.0
633,19485.0
634,19279.0
635,19342.0
636,19895.0
637,20744.0
638,21849.0
639,23073.0
640,24670.0
641,25975.0
642,27186.0
643,27996.0
644,28736.0
645,28957.0
646,29271.0
647,29490.0
648,29371.0
649,29068.0
650,28394.0
651,27685.0
652,27330.0
653,27130.0
654,26901.0
655,26873.0
656,26930.0
657,27084.0
658,27216.0
659,27139.0
660,27040.0
661,26990.0
662,27063.0
663,27059.0
664,26716.0
665,26960.0
666,27133.0
667,27954.0
668,28947.0
669,28247.0
670,26477.0
671,24635.0
672,23168.0
673,22498.0
674,22272.0
675,22291.0
676,22054.0
677,21737.0
678,21774.0
679,21654.0
680,21462.0
681,21173.0
682,21521.0
683,22334.0
684,24897.0
685,27609.0
686,31136.0
687,33625.0
688,35517.0
689,36628.0
690,37545.0
691,37995.0
692,38086.0
693,38389.0
694,38715.0
695,38777.0
696,38699.0
697,38307.0
698,37894.0
699,37832.0
700,37717.0
701,37563.0
702,37294.0
703,37604.0
704,37640.0
705,37584.0
706,37196.0
707,36090.0
708,35053.0
709,34283.0
710,33378.0
711,32754.0
712,31904.0
713,31817.0
714,31795.0
715,32467.0
716,32401.0
717,31574.0
718,29600.0
719,27540.0
720,25752.0
721,25196.0
722,24938.0
723,24740.0
724,24465.0
725,24187.0
726,23923.0
727,23837.0
728,23611.0
729,23198.0
730,23350.0
731,23994.0
732,26223.0
733,28568.0
734,31749.0
735,34325.0
736,35968.0
737,36745.0
738,37427.0
739,37718.0
740,37880.0
741,38206.0
742,38488.0
743,38657.0
744,38762.0
745,38230.0
746,37990.0
747,37673.0
748,37673.0
749,37530.0
750,37455.0
751,37622.0
752,37993.0
753,38264.0
754,37712.0
755,36707.0
756,35667.0
757,34737.0
758,33728.0
759,32967.0
760,31725.0
761,31408.0
762,30991.0
763,31696.0
764,32234.0
765,30990.0
766,28949.0
767,26904.0
768,25308.0
769,24764.0
770,24417.0
771,24377.0
772,23924.0
773,23583.0
774,23373.0
775,23398.0
776,23322.0
777,23038.0
778,22992.0
779,23673.0
780,25741.0
781,28276.0
782,31602.0
783,34031.0
784,35538.0
785,36017.0
786,36993.0
787,37420.0
788,37409.0
789,37412.0
790,37547.0
791,37664.0
792,37564.0
793,37271.0
794,36915.0
795,36791.0
796,36625.0
797,36357.0
798,36265.0
799,36582.0
800,37072.0
801,37238.0
802,36884.0
803,35890.0
804,34723.0
805,33724.0
806,32888.0
807,32110.0
808,31263.0
809,30907.0
810,30953.0
811,31413.0
812,31264.0
813,30239.0
814,28562.0
815,26606.0
816,24808.0
817,24126.0
818,23858.0
819,23809.0
820,23535.0
821,23123.0
822,23025.0
823,22977.0
824,22759.0
825,22478.0
826,22584.0
827,23160.0
828,25369.0
829,27933.0
830,31222.0
831,33533.0
832,35135.0
833,35717.0
834,36555.0
835,36843.0
836,36885.0
837,37138.0
838,37311.0
839,37550.0
840,37619.0
841,37199.0
842,36951.0
843,36844.0
844,36785.0
845,36624.0
846,36350.0
847,36614.0
848,37167.0
849,37388.0
850,36880.0
851,36185.0
852,35197.0
853,34300.0
854,33586.0
855,32645.0
856,32269.0
857,31671.0
858,31998.0
859,31890.0
860,31643.0
861,30227.0
862,28309.0
863,26457.0
864,24818.0
865,23982.0
866,23887.0
867,23898.0
868,23618.0
869,23263.0
870,22987.0
871,22990.0
872,22764.0
873,22399.0
874,22589.0
875,23219.0
876,25275.0
877,27918.0
878,31219.0
879,33642.0
880,35220.0
881,35757.0
882,36569.0
883,36876.0
884,36928.0
885,37087.0
886,37191.0
887,37439.0
888,37385.0
889,36914.0
890,36253.0
891,35983.0
892,35707.0
893,35269.0
894,34879.0
895,34885.0
896,35075.0
897,35346.0
898,35131.0
899,34313.0
900,33544.0
901,32824.0
902,32102.0
903,31035.0
904,30421.0
905,30052.0
906,30107.0
907,30249.0
908,30060.0
909,28893.0
910,27258.0
911,25692.0
912,24039.0
913,23381.0
914,23128.0
915,23016.0
916,22516.0
917,22196.0
918,21834.0
919,21720.0
920,21384.0
921,20703.0
922,20462.0
923,20707.0
924,21880.0
925,23026.0
926,24656.0
927,26407.0
928,28200.0
929,29479.0
930,30652.0
931,31175.0
932,31370.0
933,31497.0
934,31436.0
935,31377.0
936,30833.0
937,30254.0
938,29571.0
939,28827.0
940,28635.0
941,28406.0
942,28136.0
943,28065.0
944,28262.0
945,28945.0
946,29254.0
947,29355.0
948,29091.0
949,28699.0
950,28218.0
951,27876.0
952,27371.0
953,26955.0
954,26786.0
955,27440.0
956,27474.0
957,26648.0
958,25523.0
959,24304.0
960,22914.0
961,22095.0
962,21902.0
963,21947.0
964,21516.0
965,21077.0
966,20723.0
967,20501.0
968,20234.0
969,19590.0
970,19194.0
971,19374.0
972,19962.0
973,20551.0
974,21558.0
975,22652.0
976,23820.0
977,25012.0
978,26294.0
979,27372.0
980,28278.0
981,28957.0
982,29437.0
983,29743.0
984,30032.0
985,29798.0
986,28856.0
987,28128.0
988,27602.0
989,27416.0
990,27185.0
991,26997.0
992,27165.0
993,27555.0
994,27727.0
995,27887.0
996,27803.0
997,27657.0
998,27749.0
999,27593.0
1000,27626.0
1001,27495.0
1002,27509.0
1003,27996.0
1004,28413.0
1005,27306.0
1006,25514.0
1007,23667.0
1008,22428.0
1009,21687.0
1010,21865.0
1011,21984.0
1012,21701.0
1013,21514.0
1014,21395.0
1015,21224.0
1016,21188.0
1017,20759.0
1018,20948.0
1019,21826.0
1020,24283.0
1021,26965.0
1022,30507.0
1023,33060.0
1024,34783.0
1025,35322.0
1026,36130.0
1027,36494.0
1028,36593.0
1029,36826.0
1030,36985.0
1031,37098.0
1032,37200.0
1033,36654.0
1034,36464.0
1035,36257.0
1036,36157.0
1037,36098.0
1038,35959.0
1039,36207.0
1040,36559.0
1041,36790.0
1042,36577.0
1043,35727.0
1044,34602.0
1045,33578.0
1046,32714.0
1047,31926.0
1048,31142.0
1049,30833.0
1050,31109.0
1051,31310.0
1052,31236.0
1053,30184.0
1054,28147.0
1055,26299.0
1056,24702.0
1057,23875.0
1058,23785.0
1059,23876.0
1060,23658.0
1061,23346.0
1062,23059.0
1063,23039.0
1064,22859.0
1065,22414.0
1066,22518.0
1067,23241.0
1068,25541.0
1069,28017.0
1070,31278.0
1071,33530.0
1072,35240.0
1073,35783.0
1074,36372.0
1075,36610.0
1076,36651.0
1077,36835.0
1078,37248.0
1079,37128.0
1080,37230.0
1081,36841.0
1082,36529.0
1083,36500.0
1084,36445.0
1085,36348.0
1086,36152.0
1087,36282.0
1088,36853.0
1089,37137.0
1090,36844.0
1091,35875.0
1092,34589.0
1093,33987.0
1094,32959.0
1095,32015.0
1096,31847.0
1097,31404.0
1098,31501.0
1099,31824.0
1100,31759.0
1101,30395.0
1102,28511.0
1103,26709.0
1104,24940.0
1105,24165.0
1106,24078.0
1107,24101.0
1108,23755.0
1109,23378.0
1110,23122.0
1111,23155.0
1112,22902.0
1113,22598.0
1114,22661.0
1115,23335.0
1116,25540.0
1117,28023.0
1118,31383.0
1119,33907.0
1120,35592.0
1121,36022.0
1122,36643.0
1123,36976.0
1124,36985.0
1125,37123.0
1126,37144.0
1127,37385.0
1128,37334.0
1129,36914.0
1130,36630.0
1131,36433.0
1132,36461.0
1133,36246.0
1134,36131.0
1135,36534.0
1136,37099.0
1137,37346.0
1138,37098.0
1139,36145.0
1140,34997.0
1141,34342.0
1142,33431.0
1143,33088.0
1144,32201.0
1145,32185.0
1146,31966.0
1147,32214.0
1148,31736.0
1149,30325.0
1150,28319.0
1151,26480.0
1152,24966.0
1153,24194.0
1154,24143.0
1155,24020.0
1156,23750.0
1157,23398.0
1158,23179.0
1159,23197.0
1160,23163.0
1161,22808.0
1162,22887.0
1163,23495.0
1164,25600.0
1165,28064.0
1166,31494.0
1167,33985.0
1168,35754.0
1169,35972.0
1170,36855.0
1171,37135.0
1172,37159.0
1173,37282.0
1174,37347.0
1175,37408.0
1176,37444.0
1177,37066.0
1178,36874.0
1179,36696.0
1180,36707.0
1181,36456.0
1182,36362.0
1183,36506.0
1184,36831.0
1185,37268.0
1186,36851.0
1187,36027.0
1188,34950.0
1189,34149.0
1190,33515.0
1191,32938.0
1192,32777.0
1193,32443.0
1194,32620.0
1195,32453.0
1196,31486.0
1197,30006.0
1198,28139.0
1199,26396.0
1200,24714.0
1201,24047.0
1202,24050.0
1203,24083.0
1204,23671.0
1205,23354.0
1206,22935.0
1207,23009.0
1208,23004.0
1209,22721.0
1210,22911.0
1211,23404.0
1212,25429.0
1213,27965.0
1214,31283.0
1215,33772.0
1216,35443.0
1217,35929.0
1218,36898.0
1219,37272.0
1220,37270.0
1221,37363.0
1222,37445.0
1223,37550.0
1224,37543.0
1225,36995.0
1226,36620.0
1227,36032.0
1228,35843.0
1229,35606.0
1230,35131.0
1231,35079.0
1232,35341.0
1233,35546.0
1234,35305.0
1235,34459.0
1236,33526.0
1237,32835.0
1238,32000.0
1239,31136.0
1240,30696.0
1241,30054.0
1242,29993.0
1243,30178.0
1244,29786.0
1245,28757.0
1246,27433.0
1247,25781.0
1248,24272.0
1249,23520.0
1250,23361.0
1251,23268.0
1252,22677.0
1253,22324.0
1254,21853.0
1255,21854.0
1256,21574.0
1257,21078.0
1258,20827.0
1259,21003.0
1260,22034.0
1261,23208.0
1262,24792.0
1263,26592.0
1264,28313.0
1265,29687.0
1266,30737.0
1267,31531.0
1268,31785.0
1269,31805.0
1270,31710.0
1271,31593.0
1272,31228.0
1273,30907.0
1274,30011.0
1275,29356.0
1276,28974.0
1277,28618.0
1278,28268.0
1279,28292.0
1280,28518.0
1281,29006.0
1282,29463.0
1283,29508.0
1284,29035.0
1285,28476.0
1286,28005.0
1287,27658.0
1288,26955.0
1289,26327.0
1290,26569.0
1291,27221.0
1292,27427.0
1293,26845.0
1294,25780.0
1295,24384.0
1296,23084.0
1297,22221.0
1298,22108.0
1299,21854.0
1300,21401.0
1301,21023.0
1302,20711.0
1303,20569.0
1304,20217.0
1305,19687.0
1306,19391.0
1307,19433.0
1308,20108.0
1309,20674.0
1310,21676.0
1311,22689.0
1312,24104.0
1313,25283.0
1314,26606.0
1315,27556.0
1316,28707.0
1317,29415.0
1318,29983.0
1319,30335.0
1320,30650.0
1321,30474.0
1322,29654.0
1323,28741.0
1324,28299.0
1325,27957.0
1326,28013.0
1327,27779.0
1328,27966.0
1329,28383.0
1330,28508.0
1331,28442.0
1332,28272.0
1333,28345.0
1334,28120.0
1335,27929.0
1336,27848.0
1337,27868.0
1338,28378.0
1339,29042.0
1340,28948.0
1341,27699.0
1342,25889.0
1343,24053.0
1344,22627.0
1345,21979.0
1346,22025.0
1347,22158.0
1348,21906.0
1349,21615.0
1350,21366.0
1351,21327.0
1352,21257.0
1353,21032.0
1354,21261.0
1355,22085.0
1356,24437.0
1357,27187.0
1358,30833.0
1359,33448.0
1360,35245.0
1361,35900.0
1362,36798.0
1363,37251.0
1364,37335.0
1365,37677.0
1366,37887.0
1367,38066.0
1368,38091.0
1369,37784.0
1370,37622.0
1371,37408.0
1372,37354.0
1373,37172.0
1374,36995.0
1375,37311.0
1376,37693.0
1377,37887.0
1378,37446.0
1379,36451.0
1380,35267.0
1381,34434.0
1382,33733.0
1383,32812.0
1384,32061.0
1385,32089.0
1386,32345.0
1387,32564.0
1388,32096.0
1389,30702.0
1390,28412.0
1391,26445.0
1392,24933.0
1393,24205.0
1394,24262.0
1395,24154.0
1396,23786.0
1397,23431.0
1398,23268.0
1399,23290.0
1400,23166.0
1401,22943.0
1402,23042.0
1403,23492.0
1404,25723.0
1405,28273.0
1406,31617.0
1407,34140.0
1408,35901.0
1409,36473.0
1410,37122.0
1411,37559.0
1412,37703.0
1413,37933.0
1414,38059.0
1415,38274.0
1416,38303.0
1417,37876.0
1418,37688.0
1419,37414.0
1420,37312.0
1421,37234.0
1422,37086.0
1423,37421.0
1424,37923.0
1425,38363.0
1426,38127.0
1427,37433.0
1428,36363.0
1429,35617.0
1430,34829.0
1431,34036.0
1432,33520.0
1433,33163.0
1434,33322.0
1435,32823.0
1436,32221.0
1437,30611.0
1438,28724.0
1439,26678.0
1440,25050.0
1441,24246.0
1442,24305.0
1443,24317.0
1444,24019.0
1445,23684.0
1446,23449.0
1447,23430.0
1448,23282.0
1449,23111.0
1450,23102.0
1451,23612.0
1452,25812.0
1453,28246.0
1454,31571.0
1455,33923.0
1456,35446.0
1457,35973.0
1458,36833.0
1459,37164.0
1460,37342.0
1461,37642.0
1462,37713.0
1463,37898.0
1464,37963.0
1465,37603.0
1466,37290.0
1467,36955.0
1468,36956.0
1469,36815.0
1470,36637.0
1471,37003.0
1472,37526.0
1473,37775.0
1474,37630.0
1475,36722.0
1476,35559.0
1477,34742.0
1478,34002.0
1479,33230.0
1480,32809.0
1481,32446.0
1482,32614.0
1483,32715.0
1484,32150.0
1485,30568.0
1486,28613.0
1487,26727.0
1488,25157.0
1489,24403.0
1490,24354.0
1491,24156.0
1492,23846.0
1493,23539.0
1494,23256.0
1495,23233.0
1496,23253.0
1497,22932.0
1498,22969.0
1499,23574.0
1500,25737.0
1501,28306.0
1502,31552.0
1503,34093.0
1504,35828.0
1505,36337.0
1506,37142.0
1507,37407.0
1508,37471.0
1509,37632.0
1510,37920.0
1511,38095.0
1512,38118.0
1513,37735.0
1514,37411.0
1515,37205.0
1516,37064.0
1517,36870.0
1518,36749.0
1519,37029.0
1520,37542.0
1521,37684.0
1522,37470.0
1523,36532.0
1524,35290.0
1525,34597.0
1526,33819.0
1527,33104.0
1528,32718.0
1529,32512.0
1530,32693.0
1531,32784.0
1532,32151.0
1533,30654.0
1534,28721.0
1535,26754.0
1536,25228.0
1537,24439.0
1538,24440.0
1539,24284.0
1540,23918.0
1541,23582.0
1542,23295.0
1543,23219.0
1544,23124.0
1545,22838.0
1546,22834.0
1547,23420.0
1548,25594.0
1549,27965.0
1550,31460.0
1551,33905.0
1552,35501.0
1553,36128.0
1554,36898.0
1555,37056.0
1556,37165.0
1557,37294.0
1558,37516.0
1559,37537.0
1560,37478.0
1561,36905.0
1562,36316.0
1563,36081.0
1564,35478.0
1565,35101.0
1566,34944.0
1567,34929.0
1568,35327.0
1569,35498.0
1570,35065.0
1571,34315.0
1572,33258.0
1573,32375.0
1574,31716.0
1575,30629.0
1576,29779.0
1577,29340.0
1578,29324.0
1579,29776.0
1580,29963.0
1581,29024.0
1582,27300.0
1583,25726.0
1584,24204.0
1585,23325.0
1586,23000.0
1587,23044.0
1588,22515.0
1589,22123.0
1590,21767.0
1591,21659.0
1592,21418.0
1593,21029.0
1594,20726.0
1595,20909.0
1596,21885.0
1597,23052.0
1598,24710.0
1599,26360.0
1600,28141.0
1601,29612.0
1602,30662.0
1603,31096.0
1604,31292.0
1605,31464.0
1606,31393.0
1607,31269.0
1608,30742.0
1609,30282.0
1610,29564.0
1611,29052.0
1612,28800.0
1613,28266.0
1614,28042.0
1615,27744.0
1616,28022.0
1617,28777.0
1618,29265.0
1619,29112.0
1620,29024.0
1621,28670.0
1622,28278.0
1623,27954.0
1624,27769.0
1625,27266.0
1626,27354.0
1627,27792.0
1628,27328.0
1629,26650.0
1630,25350.0
1631,24166.0
1632,22823.0
1633,21928.0
1634,21880.0
1635,21835.0
1636,21337.0
1637,20910.0
1638,20662.0
1639,20406.0
1640,20262.0
1641,19830.0
1642,19438.0
1643,19419.0
1644,20138.0
1645,20625.0
1646,21517.0
1647,22611.0
1648,24061.0
1649,25219.0
1650,26549.0
1651,27609.0
1652,28951.0
1653,29592.0
1654,30153.0
1655,30634.0
1656,31033.0
1657,30704.0
1658,29870.0
1659,29244.0
1660,28944.0
1661,28578.0
1662,28295.0
1663,28170.0
1664,28448.0
1665,28772.0
1666,28856.0
1667,28824.0
1668,28702.0
1669,28426.0
1670,28269.0
1671,28094.0
1672,28196.0
1673,27913.0
1674,28361.0
1675,29118.0
1676,29093.0
1677,27596.0
1678,25651.0
1679,23892.0
1680,22387.0
1681,21817.0
1682,22012.0
1683,22081.0
1684,21839.0
1685,21599.0
1686,21460.0
1687,21442.0
1688,21353.0
1689,21143.0
1690,21307.0
1691,22058.0
1692,24474.0
1693,27218.0
1694,30787.0
1695,33457.0
1696,35273.0
1697,36011.0
1698,36866.0
1699,37346.0
1700,37510.0
1701,37825.0
1702,38248.0
1703,38518.0
1704,38621.0
1705,38270.0
1706,37907.0
1707,37766.0
1708,37646.0
1709,37477.0
1710,37261.0
1711,37766.0
1712,38302.0
1713,38496.0
1714,38279.0
1715,37451.0
1716,36435.0
1717,35601.0
1718,34543.0
1719,33925.0
1720,33161.0
1721,32709.0
1722,32881.0
1723,32719.0
1724,32030.0
1725,30569.0
1726,28389.0
1727,26384.0
1728,24822.0
1729,24126.0
1730,24296.0
1731,24461.0
1732,24172.0
1733,23917.0
1734,23664.0
1735,23528.0
1736,23498.0
1737,23108.0
1738,23044.0
1739,23585.0
1740,25750.0
1741,28353.0
1742,31634.0
1743,34080.0
1744,35646.0
1745,36079.0
1746,36758.0
1747,36958.0
1748,37169.0
1749,37410.0
1750,37601.0
1751,37773.0
1752,37672.0
1753,37245.0
1754,36995.0
1755,36519.0
1756,36533.0
1757,36464.0
1758,36274.0
1759,36577.0
1760,37042.0
1761,37242.0
1762,36996.0
1763,36020.0
1764,34759.0
1765,33932.0
1766,33001.0
1767,32254.0
1768,31581.0
1769,31270.0
1770,31776.0
1771,32287.0
1772,32117.0
1773,30604.0
1774,28597.0
1775,26528.0
1776,24897.0
1777,24117.0
1778,24330.0
1779,24524.0
1780,24179.0
1781,23915.0
1782,23877.0
1783,23725.0
1784,23499.0
1785,23077.0
1786,22919.0
1787,23596.0
1788,25786.0
1789,28277.0
1790,31689.0
1791,33984.0
1792,35449.0
1793,35832.0
1794,36526.0
1795,36882.0
1796,36959.0
1797,37105.0
1798,37355.0
1799,37510.0
1800,37519.0
1801,37159.0
1802,36810.0
1803,36474.0
1804,36565.0
1805,36459.0
1806,36267.0
1807,36585.0
1808,37062.0
1809,37301.0
1810,37110.0
1811,36312.0
1812,35274.0
1813,34483.0
1814,33804.0
1815,33187.0
1816,32918.0
1817,32800.0
1818,32820.0
1819,32686.0
1820,31877.0
1821,30754.0
1822,28729.0
1823,26781.0
1824,25257.0
1825,24292.0
1826,24519.0
1827,24610.0
1828,24207.0
1829,23882.0
1830,23748.0
1831,23692.0
1832,23602.0
1833,23299.0
1834,23493.0
1835,23934.0
1836,26095.0
1837,28615.0
1838,32005.0
1839,34393.0
1840,35901.0
1841,36370.0
1842,37303.0
1843,37585.0
1844,37565.0
1845,37943.0
1846,37990.0
1847,38062.0
1848,38124.0
1849,37692.0
1850,37429.0
1851,37067.0
1852,37005.0
1853,36949.0
1854,36646.0
1855,37019.0
1856,37402.0
1857,37476.0
1858,37062.0
1859,36292.0
1860,35247.0
1861,34449.0
1862,33822.0
1863,32999.0
1864,32569.0
1865,32485.0
1866,32879.0
1867,32866.0
1868,32106.0
1869,30590.0
1870,28500.0
1871,26640.0
1872,25050.0
1873,24352.0
